6.774066720374708530e+04,-9.481085905938132782e+04,1.013760164140654379e+05,6.432814013000104751e+04,-4.900948861688887700e+04,6.611432415677933022e+04,-1.060717330189182831e+05,-4.446446293792652432e+04
-5.391879165030601939e-01,-2.812670135908686142e-02,-9.005585086051398624e-03,2.848794792635563344e-01,3.165552190822435996e-01,-8.996450882470607979e-01,3.822658322895181593e-01,1.003119288785738195e-01
-5.940828079078102746e+03,-3.810376314867519977e+04,2.639439165952157782e+04,5.672848385868680634e+04,1.199373764042930998e+04,2.681725638148727739e+02,2.355115714550285338e+04,-3.806840647561056539e+04
2.875494320634127687e-01,4.922451927062314048e-01,1.040841011367182212e+00,-1.075182884083263568e+00,8.602902894071648987e-01,-5.591228246705282068e-01,5.845008203240396050e-01,1.520899029350698817e-01
-5.782790802489844561e+08,4.491598692159175873e+06,2.606297505981249213e+08,-1.738974502710046470e+08,1.036159865641861677e+09,-3.936321068745184541e+08,9.010786508235678077e+07,-7.644609051811474562e+08
-6.455588479682877745e-01,-8.548958468848946168e-01,6.398393429737245786e-01,1.459360948145061732e-01,1.235836221866356832e-01,-4.043785181969784814e-02,9.509569031514474302e-01,-8.575230349400699836e-01
